eventDate,year,stateProvince,locality,longitude,latitude
2021-02-16T00:00:00Z,2021,New South Wales,locality withheld,153.5753,-28.628238
2021-02-16T00:00:00Z,2021,New South Wales,locality withheld,153.270341,-29.417323
2021-02-16T04:50:34Z,2021,Queensland,NA,153.025025,-27.537297
2021-02-17T00:00:00Z,2021,Northern Territory,NA,131.030479,-12.6135
2021-02-17T00:00:00Z,2021,Northern Territory,NA,131.094349,-12.573474
2021-02-17T00:00:00Z,2021,Queensland,NA,152.712906,-26.990199
2021-02-17T00:00:00Z,2021,Queensland,NA,146.814248,-19.423435
2021-02-17T00:00:00Z,2021,New South Wales,NA,153.270528,-29.417539
2021-02-17T00:00:00Z,2021,New South Wales,NA,153.543217,-28.527751
2021-02-17T00:00:00Z,2021,New South Wales,locality withheld,153.270528,-29.417539
2021-02-17T10:22:00Z,2021,Queensland,NA,143.286336,-12.763039
2021-02-17T12:28:00Z,2021,Queensland,NA,143.287438,-12.758588
2021-02-17T17:14:00Z,2021,Queensland,NA,152.9,-27.1
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, mown parkland with trees",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, Casuarina Forest and Drain",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, Casuarina Forest and Drain",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, Casuarina Forest and Drain",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, Grass, woodland and Pool area",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, Drain with low vegetation",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"Woocoo Park, mown parkland with trees",152.6757,-25.5622
2021-02-18T00:00:00Z,2021,Queensland,"98 Scrubby Creek Rd, Scrubby Creek",152.57635,-26.2112
2021-02-18T00:00:00Z,2021,Queensland,NA,146.980128,-21.836755
2021-02-18T00:00:00Z,2021,Queensland,NA,144.81,-15.8614
2021-02-18T00:00:00Z,2021,Queensland,NA,146.814317,-19.42344
2021-02-18T00:00:00Z,2021,Queensland,NA,145.685,-16.7824
2021-02-18T00:00:00Z,2021,Queensland,NA,147.033826,-21.78006
2021-02-18T00:00:00Z,2021,New South Wales,NA,153.270243,-29.417442
2021-02-18T00:00:00Z,2021,Queensland,NA,146.978902,-21.839432
2021-02-18T00:00:00Z,2021,Queensland,NA,152.818487,-26.737143
2021-02-18T00:00:00Z,2021,New South Wales,NA,153.270167,-29.417141
2021-02-18T00:00:00Z,2021,Queensland,NA,153.088176,-26.689789
2021-02-18T00:00:00Z,2021,Queensland,NA,144.809,-15.8614
2021-02-18T00:00:00Z,2021,Queensland,NA,152.818497,-26.737071
2021-02-18T00:00:00Z,2021,Queensland,NA,144.853,-15.8629
2021-02-18T00:00:00Z,2021,New South Wales,locality withheld,153.270243,-29.417442
2021-02-18T00:00:00Z,2021,New South Wales,locality withheld,153.208689,-29.451415
2021-02-18T09:32:00Z,2021,Queensland,NA,152.1034,-27.253323
2021-02-19T00:00:00Z,2021,Queensland,"Gympie East State School, 219 Cedar Pocket Rd, Greens Creek, Qld",152.7322,-26.181
2021-02-19T00:00:00Z,2021,Queensland,"212 Cedar Pocket Rd, Greens Creek",152.7322,-26.181
2021-02-19T00:00:00Z,2021,Queensland,"212 Cedar Pocket Rd, Greens Creek",152.7322,-26.181
2021-02-19T00:00:00Z,2021,Queensland,"98 Scrubby Creek Rd, Scrubby Creek",152.57635,-26.2112
2021-02-19T00:00:00Z,2021,Queensland,"212 Cedar Pocket Rd, Greens Creek",152.7322,-26.181
2021-02-19T00:00:00Z,2021,Queensland,"212 Cedar Pocket Rd, Greens Creek",152.7322,-26.181
2021-02-19T00:00:00Z,2021,Queensland,NA,153.398899,-27.977362
2021-02-19T00:00:00Z,2021,Northern Territory,NA,131.1,-12.5
2021-02-19T00:00:00Z,2021,Queensland,NA,152.818573,-26.737093
2021-02-19T00:00:00Z,2021,Queensland,NA,141.876,-12.5841
2021-02-19T00:00:00Z,2021,Queensland,NA,153.161,-27.8495
2021-02-19T00:00:00Z,2021,Queensland,NA,152.859,-26.6336
2021-02-19T00:00:00Z,2021,New South Wales,NA,153.570708,-28.303323
2021-02-19T00:00:00Z,2021,New South Wales,locality withheld,153.570708,-28.303323
2021-02-20T00:00:00Z,2021,Queensland,"Mothar Mountain rock pools, d/s of Hill Road crossing, but upst of the main water hole",152.796699,-26.261935
2021-02-20T00:00:00Z,2021,Queensland,"Millstream National Park, nr Ravenshoe",145.459167,-17.633611
2021-02-20T00:00:00Z,2021,Queensland,NA,146.891516,-21.841951
2021-02-20T00:00:00Z,2021,Queensland,NA,146.849,-19.1589
2021-02-20T00:00:00Z,2021,Queensland,NA,153.347,-27.9421
2021-02-20T00:00:00Z,2021,Northern Territory,NA,130.900698,-12.396698
2021-02-20T00:00:00Z,2021,Queensland,NA,145.45704,-17.633942
2021-02-20T00:00:00Z,2021,Queensland,NA,153.398566,-27.977416
2021-02-20T00:00:00Z,2021,Queensland,NA,146.848,-19.1592
2021-02-20T00:00:00Z,2021,Queensland,NA,146.844,-19.155
2021-02-20T00:00:00Z,2021,Queensland,NA,145.456463,-17.633483
2021-02-20T00:00:00Z,2021,Queensland,NA,153.091144,-26.844271
2021-02-20T00:00:00Z,2021,Queensland,NA,145.456486,-17.633194
2021-02-20T00:00:00Z,2021,Queensland,NA,144.809,-15.8614
2021-02-21T00:00:00Z,2021,Queensland,NA,153.164,-28.0646
2021-02-21T00:00:00Z,2021,Queensland,NA,149.191,-26.5825
2021-02-21T00:00:00Z,2021,Queensland,NA,146.661122,-21.925169
2021-02-21T00:00:00Z,2021,Queensland,NA,152.943,-26.6796
2021-02-21T00:00:00Z,2021,Queensland,NA,152.943,-26.6795
2021-02-21T00:00:00Z,2021,Queensland,NA,152.943,-26.6796
2021-02-22T00:00:00Z,2021,Queensland,NA,152.787201,-26.464209
2021-02-22T00:00:00Z,2021,Queensland,NA,147.044,-19.3516
2021-02-22T00:00:00Z,2021,Queensland,NA,146.813883,-19.422406
2021-02-22T00:00:00Z,2021,New South Wales,NA,152.874467,-29.131835
2021-02-22T00:00:00Z,2021,New South Wales,locality withheld,152.785436,-28.959439
2021-02-23T00:00:00Z,2021,Queensland,NA,153.318,-27.9996
2021-02-23T00:00:00Z,2021,Queensland,NA,152.991,-27.8937
2021-02-23T00:00:00Z,2021,Queensland,NA,153.112527,-28.054454
2021-02-23T00:00:00Z,2021,Queensland,NA,153.092798,-27.37754
2021-02-23T00:00:00Z,2021,Queensland,NA,152.927614,-26.755148
2021-02-23T00:00:00Z,2021,Queensland,NA,153.073886,-27.399527
2021-02-23T00:00:00Z,2021,Queensland,NA,153.092637,-27.377798
2021-02-23T00:00:00Z,2021,New South Wales,NA,153.23321,-29.341737
2021-02-23T00:00:00Z,2021,New South Wales,locality withheld,152.78535,-28.95947
2021-02-23T00:00:00Z,2021,New South Wales,locality withheld,152.785436,-28.959439
2021-02-23T00:00:00Z,2021,New South Wales,locality withheld,152.78488,-28.96504
2021-02-23T00:25:00Z,2021,Queensland,NA,153.193107,-28.203765
2021-02-23T05:00:46Z,2021,Queensland,NA,153.062814,-26.669036
2021-02-24T00:00:00Z,2021,Queensland,NA,153.338063,-28.058241
2021-02-24T00:00:00Z,2021,Northern Territory,NA,132.416,-14.389
2021-02-24T00:00:00Z,2021,New South Wales,NA,153.334055,-29.606469
2021-02-24T00:00:00Z,2021,Queensland,NA,146.814242,-19.422401
2021-02-24T00:00:00Z,2021,Northern Territory,NA,130.967013,-12.79154
2021-02-24T00:00:00Z,2021,Northern Territory,NA,132.412,-14.3832
2021-02-24T00:00:00Z,2021,Queensland,NA,152.929494,-27.338273
2021-02-24T00:00:00Z,2021,Northern Territory,NA,132.412,-14.3846
2021-02-24T00:00:00Z,2021,Queensland,NA,152.851,-26.7296
2021-02-24T00:00:00Z,2021,Queensland,NA,152.952288,-27.296139
2021-02-24T00:00:00Z,2021,New South Wales,locality withheld,153.055,-28.99
2021-02-24T00:00:00Z,2021,New South Wales,locality withheld,152.78535,-28.95947
2021-02-24T09:55:00Z,2021,Queensland,NA,152.9,-27.4
2021-02-25T00:00:00Z,2021,Queensland,NA,152.768636,-27.054683
2021-02-25T00:00:00Z,2021,Queensland,NA,153.124,-27.7324
2021-02-25T00:00:00Z,2021,Northern Territory,NA,131.094324,-12.571454
2021-02-25T00:00:00Z,2021,Queensland,NA,152.999,-26.4561
2021-02-25T00:00:00Z,2021,New South Wales,locality withheld,152.785436,-28.959439
2021-02-26T00:00:00Z,2021,Queensland,"Rainbow Park, Burgess Creek Reserve, Sunrise Beach",152.102526,-26.424948
2021-02-26T00:00:00Z,2021,Queensland,"Dame Patti Park, Sunrise Beach",153.105235,-26.416456
2021-02-26T00:00:00Z,2021,Queensland,"Dame Patti Park, Sunrise Beach",153.105235,-26.416456
2021-02-26T00:00:00Z,2021,Queensland,NA,153.164,-28.0654
2021-02-26T00:00:00Z,2021,Queensland,NA,145.579,-17.2797
2021-02-26T00:00:00Z,2021,Queensland,NA,153.164,-28.0655
2021-02-26T00:00:00Z,2021,Northern Territory,NA,130.966832,-12.791527
2021-02-27T00:00:00Z,2021,Queensland,"cnr. Rodway Cres. and South Street, Rangeville, Toowoomba SEQ",151.987301,-27.583385
2021-02-27T00:00:00Z,2021,Northern Territory,NA,132.069,-14.3088
2021-02-27T00:00:00Z,2021,Queensland,NA,148.57,-20.4038
2021-02-27T00:00:00Z,2021,Northern Territory,NA,132.069,-14.309
2021-02-27T08:33:00Z,2021,Queensland,NA,152.6,-25.3
2021-02-27T13:47:00Z,2021,New South Wales,NA,153.55761999999999,-28.327703
2021-02-28T00:00:00Z,2021,Queensland,NA,145.180672,-15.459039
2021-02-28T00:00:00Z,2021,Queensland,NA,146.849,-19.1592
2021-02-28T00:00:00Z,2021,Queensland,NA,146.848,-19.1592
2021-02-28T00:00:00Z,2021,Queensland,NA,152.86231,-27.637404
2021-02-28T00:00:00Z,2021,New South Wales,NA,153.443,-28.534
2021-02-28T00:00:00Z,2021,New South Wales,NA,153.202092,-29.46395
2021-02-28T03:34:58Z,2021,Queensland,NA,153.131919,-27.489622
2021-02-28T20:37:03Z,2021,Northern Territory,NA,130.890597,-12.376353
2021-03-01T00:00:00Z,2021,Northern Territory,NA,131.060909,-12.601458
2021-03-01T00:00:00Z,2021,Queensland,NA,146.814582,-19.422051
2021-03-01T00:00:00Z,2021,Queensland,NA,146.671,-19.2555
2021-03-01T00:00:00Z,2021,Queensland,NA,146.671,-19.2556
2021-03-01T00:00:00Z,2021,Queensland,NA,146.715589,-19.308994
2021-03-01T00:00:00Z,2021,Queensland,NA,146.715637,-19.308957
2021-03-01T00:00:00Z,2021,Queensland,NA,146.70688,-19.399972000000002
2021-03-01T00:00:00Z,2021,Queensland,NA,146.81545,-19.426029
2021-03-01T00:00:00Z,2021,New South Wales,NA,153.464287,-28.765821
2021-03-02T00:00:00Z,2021,Queensland,NA,145.717774,-16.881603
2021-03-02T00:00:00Z,2021,Queensland,NA,146.814239,-19.4224
2021-03-02T00:00:00Z,2021,Queensland,NA,145.684,-16.7823
2021-03-02T00:00:00Z,2021,Queensland,NA,152.848,-27.0751
2021-03-02T00:00:00Z,2021,Queensland,NA,152.937028,-27.53915
2021-03-02T00:00:00Z,2021,Queensland,NA,153.109331,-26.828274
2021-03-02T10:05:00Z,2021,Queensland,NA,152.987778,-27.522368
2021-03-03T00:00:00Z,2021,Queensland,NA,144.4911,-18.094542
2021-03-03T00:00:00Z,2021,Queensland,NA,144.852987,-18.08609
2021-03-03T00:00:00Z,2021,Queensland,NA,153.070244,-27.742009
2021-03-03T00:00:00Z,2021,Queensland,NA,144.378325,-18.110929
2021-03-03T00:00:00Z,2021,Queensland,NA,152.990323,-27.504061
2021-03-03T00:00:00Z,2021,Queensland,NA,146.81425,-19.423289
2021-03-03T00:00:00Z,2021,Queensland,NA,146.858,-19.1202
2021-03-03T00:00:00Z,2021,Queensland,NA,144.434574,-18.090278
2021-03-03T00:00:00Z,2021,Queensland,NA,144.45554,-18.089398
2021-03-03T00:00:00Z,2021,Queensland,NA,144.426274,-18.091122
2021-03-03T00:00:00Z,2021,Queensland,NA,146.785554,-19.276707
2021-03-03T16:59:00Z,2021,Queensland,NA,152.4,-24.8
2021-03-04T00:00:00Z,2021,Queensland,Mount Hypipamee,145.48648,-17.43048
2021-03-04T00:00:00Z,2021,Queensland,NA,145.434,-17.1391
2021-03-04T00:00:00Z,2021,Queensland,NA,152.85,-26.7296
2021-03-04T00:00:00Z,2021,New South Wales,NA,153.570642,-28.303318
2021-03-05T00:00:00Z,2021,Queensland,"Crows Nest Creek, Crows Nest National Park, Crows Nest SEQ",152.10765,-27.25635
2021-03-05T00:00:00Z,2021,Queensland,NA,151.968697,-27.576567
2021-03-05T00:00:00Z,2021,Queensland,NA,145.405,-16.4497
2021-03-05T00:00:00Z,2021,Queensland,NA,151.969122,-27.576437
2021-03-05T00:00:00Z,2021,New South Wales,NA,153.296446,-29.153422
2021-03-05T00:00:00Z,2021,New South Wales,locality withheld,153.004,-28.429
2021-03-05T11:45:00Z,2021,Queensland,NA,152.982886,-27.523434
2021-03-06T00:00:00Z,2021,Northern Territory,NA,131.094396,-12.573276
2021-03-06T00:00:00Z,2021,Queensland,NA,152.922533,-27.667007
2021-03-06T00:00:00Z,2021,Northern Territory,NA,130.966866,-12.79102
2021-03-06T00:00:00Z,2021,Northern Territory,NA,131.1,-12.5
2021-03-06T00:00:00Z,2021,Northern Territory,NA,131.142823,-12.525538
2021-03-06T10:32:34Z,2021,New South Wales,NA,152.990989,-28.374819
2021-03-07T00:00:00Z,2021,Queensland,NA,152.768,-26.4122
2021-03-07T00:00:00Z,2021,Northern Territory,NA,131.053,-12.59
2021-03-07T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5899
2021-03-07T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5901
2021-03-07T00:00:00Z,2021,Queensland,NA,152.960613,-26.738083
2021-03-08T00:00:00Z,2021,Northern Territory,NA,131.080568,-12.550689
2021-03-08T00:00:00Z,2021,Queensland,NA,151.971718,-27.583741
2021-03-08T00:00:00Z,2021,Western Australia,NA,123.641741,-17.311801
2021-03-08T00:00:00Z,2021,New South Wales,NA,153.179041,-29.40727
2021-03-08T00:00:00Z,2021,New South Wales,locality withheld,150.972784,-33.643532
2021-03-08T23:12:00Z,2021,Queensland,NA,145.6286,-16.815497
2021-03-09T00:00:00Z,2021,New South Wales,NA,153.341,-28.6497
2021-03-09T00:00:00Z,2021,Queensland,NA,153.241331,-27.487368
2021-03-09T00:00:00Z,2021,Queensland,NA,153.029,-26.6997
2021-03-09T00:00:00Z,2021,Queensland,NA,153.027646,-27.516306
2021-03-09T00:00:00Z,2021,Queensland,NA,152.818508,-26.737117
2021-03-09T00:00:00Z,2021,Northern Territory,NA,131.094365,-12.573351
2021-03-09T00:00:00Z,2021,Queensland,NA,152.999,-26.4562
2021-03-10T00:00:00Z,2021,Queensland,"8 Edith Road, Mothar mountain 4530",152.713814,-26.219418
2021-03-10T00:00:00Z,2021,Queensland,NA,152.932367,-27.455294
2021-03-10T00:00:00Z,2021,Queensland,NA,153.143659,-27.520841
2021-03-10T00:00:00Z,2021,Northern Territory,NA,132.332,-14.4162
2021-03-10T00:00:00Z,2021,Northern Territory,NA,132.332,-14.4154
2021-03-10T00:00:00Z,2021,Queensland,NA,152.932352,-27.455371
2021-03-10T00:00:00Z,2021,New South Wales,locality withheld,153.169,-28.7742
2021-03-11T00:00:00Z,2021,Queensland,NA,153.06,-26.4393
2021-03-11T00:00:00Z,2021,Northern Territory,NA,132.39,-14.393
2021-03-11T00:00:00Z,2021,Queensland,NA,153.09763,-27.597926
2021-03-11T00:00:00Z,2021,New South Wales,locality withheld,153.58,-28.6307
2021-03-12T00:00:00Z,2021,Northern Territory,NA,130.966884,-12.79147
2021-03-12T00:00:00Z,2021,Northern Territory,NA,130.96682,-12.791477
2021-03-12T00:00:00Z,2021,New South Wales,NA,153.58,-28.6307
2021-03-12T00:00:00Z,2021,Queensland,NA,145.452078,-17.634384
2021-03-12T00:00:00Z,2021,Queensland,NA,153.146367,-27.437294
2021-03-12T00:00:00Z,2021,New South Wales,locality withheld,153.58,-28.6307
2021-03-12T05:02:00Z,2021,Queensland,NA,152.956107,-26.80627
2021-03-13T00:00:00Z,2021,Queensland,NA,152.810689,-25.249868
2021-03-13T00:00:00Z,2021,New South Wales,locality withheld,153.079,-28.7396
2021-03-13T09:04:36Z,2021,New South Wales,NA,153.456528,-28.85568
2021-03-14T00:00:00Z,2021,Queensland,NA,152.828277,-27.056325
2021-03-14T00:00:00Z,2021,Queensland,NA,152.851,-26.3276
2021-03-14T00:00:00Z,2021,Northern Territory,NA,131.080481,-12.550697
2021-03-14T07:34:00Z,2021,Queensland,NA,145.459162,-16.084674
2021-03-15T00:00:00Z,2021,Northern Territory,NA,130.966878,-12.791507
2021-03-15T00:00:00Z,2021,Queensland,NA,145.579,-17.2797
2021-03-15T00:00:00Z,2021,Queensland,NA,153.021343,-27.899526
2021-03-15T00:00:00Z,2021,Queensland,NA,152.974,-27.5311
2021-03-15T00:00:00Z,2021,Northern Territory,NA,130.966864,-12.79107
2021-03-16T00:00:00Z,2021,Northern Territory,NA,131.061722,-12.61354
2021-03-17T00:00:00Z,2021,Northern Territory,NA,131.118585,-12.555489
2021-03-17T00:00:00Z,2021,Queensland,NA,152.797389,-27.3854
2021-03-17T00:00:00Z,2021,New South Wales,NA,153.218048,-29.460061
2021-03-17T00:00:00Z,2021,New South Wales,NA,153.546923,-28.498173
2021-03-18T00:00:00Z,2021,Queensland,NA,152.768,-26.412
2021-03-18T00:00:00Z,2021,Queensland,NA,145.316818,-17.183642
2021-03-18T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5899
2021-03-18T00:00:00Z,2021,Queensland,NA,152.537,-27.5507
2021-03-18T00:00:00Z,2021,Queensland,NA,152.537,-27.5506
2021-03-18T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5901
2021-03-18T00:00:00Z,2021,Queensland,NA,152.280984,-27.59562
2021-03-18T00:00:00Z,2021,Queensland,NA,152.562,-28.0248
2021-03-18T00:00:00Z,2021,Queensland,NA,152.537,-27.5506
2021-03-18T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5901
2021-03-18T00:00:00Z,2021,Queensland,NA,152.934004,-27.136793
2021-03-18T00:00:00Z,2021,Queensland,NA,145.467078,-16.521473
2021-03-18T00:00:00Z,2021,Queensland,NA,150.635,-26.7532
2021-03-18T00:00:00Z,2021,Northern Territory,NA,131.080607,-12.550771
2021-03-18T00:00:00Z,2021,Northern Territory,NA,131.053,-12.5899
2021-03-18T00:00:00Z,2021,Queensland,NA,153.026139,-27.210456
2021-03-18T00:00:00Z,2021,Queensland,NA,152.934813,-27.137277
2021-03-18T00:00:00Z,2021,Queensland,NA,152.633519,-26.204846
2021-03-18T00:00:00Z,2021,Queensland,NA,148.500839,-20.0922
2021-03-18T00:00:00Z,2021,New South Wales,locality withheld,153.34424,-28.415586
2021-03-18T02:00:00Z,2021,Queensland,NA,153.030326,-27.474984
2021-03-19T00:00:00Z,2021,Queensland,"RACV Noosa Resort, Sanctuary Drive, Noosa Heads, SEQ",153.082873,-26.400278
2021-03-19T00:00:00Z,2021,Queensland,"68 Bridge Creek Road, Greens Creek 4570",152.755259,-26.183452
2021-03-19T00:00:00Z,2021,Queensland,NA,145.634863,-16.806543
2021-03-19T00:00:00Z,2021,Queensland,NA,152.787498,-26.463779
2021-03-19T00:00:00Z,2021,Queensland,NA,152.768,-26.4121
2021-03-19T00:00:00Z,2021,Queensland,NA,146.814211,-19.423429
2021-03-19T00:00:00Z,2021,Queensland,NA,152.809,-26.8474
2021-03-19T00:00:00Z,2021,Queensland,NA,145.634947,-16.806525
2021-03-19T00:00:00Z,2021,Queensland,NA,145.634863,-16.80654
2021-03-19T00:00:00Z,2021,Queensland,NA,149.169166,-21.063728
2021-03-19T01:30:00Z,2021,Northern Territory,NA,130.997627,-13.043575
2021-03-19T08:41:00Z,2021,Queensland,NA,153.1,-27.4
2021-03-19T09:52:53Z,2021,New South Wales,NA,153.022826,-28.413691
2021-03-20T00:00:00Z,2021,Queensland,NA,153.205795,-27.072493
2021-03-20T00:00:00Z,2021,Northern Territory,NA,132.331,-14.4163
2021-03-20T00:00:00Z,2021,Northern Territory,NA,132.33,-14.4162
2021-03-20T00:00:00Z,2021,Queensland,NA,146.814239,-19.4224
2021-03-20T00:00:00Z,2021,Queensland,NA,153.362,-27.5901
2021-03-20T00:00:00Z,2021,Queensland,NA,145.63503,-16.806434
2021-03-20T00:00:00Z,2021,Northern Territory,NA,132.331,-14.4163
2021-03-20T00:00:00Z,2021,Queensland,NA,153.087,-26.5574
2021-03-20T00:00:00Z,2021,Queensland,NA,145.634862,-16.806538
2021-03-20T00:00:00Z,2021,Queensland,NA,146.328,-18.9801
2021-03-20T00:00:00Z,2021,Queensland,NA,153.205299,-27.072597
2021-03-20T00:00:00Z,2021,Northern Territory,NA,130.925,-12.4111
2021-03-20T00:00:00Z,2021,Queensland,NA,151.820082,-26.768238
2021-03-20T00:00:00Z,2021,New South Wales,NA,153.331811,-29.429914
2021-03-20T00:00:00Z,2021,Northern Territory,NA,132.326,-14.4206
2021-03-20T00:00:00Z,2021,Northern Territory,NA,130.966878,-12.791576
2021-03-20T00:00:00Z,2021,Queensland,NA,153.048,-26.6413
2021-03-20T00:00:00Z,2021,Northern Territory,NA,132.341,-14.4091
2021-03-20T00:00:00Z,2021,New South Wales,locality withheld,153.096756,-29.18409
2021-03-20T02:29:02Z,2021,New South Wales,NA,153.300195,-29.775595
2021-03-20T18:38:00Z,2021,Queensland,NA,152.1,-27.3
2021-03-21T00:00:00Z,2021,Queensland,NA,153.083,-26.4
2021-03-21T00:00:00Z,2021,Queensland,NA,153.083,-26.4002
2021-03-21T00:00:00Z,2021,Queensland,NA,145.381681,-17.041616
2021-03-21T00:00:00Z,2021,Queensland,NA,152.985,-27.5178
2021-03-21T00:00:00Z,2021,Queensland,NA,152.638512,-26.155203
2021-03-21T00:00:00Z,2021,Northern Territory,NA,130.966672,-12.791256
2021-03-21T00:00:00Z,2021,Queensland,NA,146.81398,-19.422391
2021-03-21T00:00:00Z,2021,Queensland,NA,152.985,-27.5177
2021-03-22T00:00:00Z,2021,Queensland,"Serendipity Dr, Samford Valley, SEQ",152.890153,-27.366677
2021-03-22T00:00:00Z,2021,Queensland,NA,152.809536,-27.379653
2021-03-22T00:00:00Z,2021,Northern Territory,NA,131.118688,-12.633809
2021-03-22T00:00:00Z,2021,Queensland,NA,152.537,-27.5506
2021-03-22T00:00:00Z,2021,Queensland,NA,151.827,-25.0096
2021-03-22T00:00:00Z,2021,Queensland,NA,151.826,-25.0096
2021-03-22T00:00:00Z,2021,Queensland,NA,151.826,-25.0097
2021-03-22T00:00:00Z,2021,Queensland,NA,151.826,-25.0096
2021-03-22T00:00:00Z,2021,Queensland,NA,153.088158,-26.689727
2021-03-23T00:00:00Z,2021,Queensland,NA,152.809619,-27.37961
2021-03-23T00:00:00Z,2021,Northern Territory,NA,136.710392,-12.192962
2021-03-23T00:00:00Z,2021,Northern Territory,NA,131.088687,-12.54327
2021-03-23T00:00:00Z,2021,Queensland,NA,146.815485,-19.426073
2021-03-23T00:00:00Z,2021,Northern Territory,NA,131.11855,-12.555436
2021-03-23T00:00:00Z,2021,Western Australia,NA,125.228,-16.3515
2021-03-23T00:00:00Z,2021,Queensland,NA,152.936639,-27.158979
2021-03-23T00:00:00Z,2021,Queensland,NA,152.936426,-27.160749
2021-03-23T00:00:00Z,2021,Queensland,NA,152.504,-27.3896
2021-03-23T00:00:00Z,2021,Queensland,NA,146.814754,-19.422611
2021-03-23T00:00:00Z,2021,Northern Territory,NA,136.70961,-12.192288
2021-03-23T00:00:00Z,2021,Queensland,NA,152.893071,-27.581719
2021-03-23T00:00:00Z,2021,Queensland,NA,152.873415,-27.376178
2021-03-23T00:00:00Z,2021,Queensland,NA,152.504,-27.3892
2021-03-23T21:07:00Z,2021,New South Wales,NA,153.4,-28.8
2021-03-24T00:00:00Z,2021,Queensland,NA,152.048628,-27.273037
2021-03-24T00:00:00Z,2021,Queensland,NA,152.425516,-27.298669
2021-03-24T00:00:00Z,2021,Queensland,NA,152.981,-27.5449
2021-03-24T00:00:00Z,2021,Queensland,NA,153.325,-28.1504
2021-03-24T00:00:00Z,2021,Queensland,NA,152.695038,-27.917805
2021-03-24T00:00:00Z,2021,Queensland,NA,152.599,-25.2319
2021-03-24T00:00:00Z,2021,Queensland,NA,152.048568,-27.273388
2021-03-24T00:00:00Z,2021,New South Wales,NA,153.442504,-28.207626
2021-03-24T00:00:00Z,2021,Queensland,NA,152.999327,-26.446823
2021-03-24T00:00:00Z,2021,Queensland,NA,149.637,-26.3914
2021-03-24T00:00:00Z,2021,Queensland,NA,152.81857,-26.737094
2021-03-24T00:00:00Z,2021,Queensland,NA,152.755433,-27.529401
2021-03-24T00:00:00Z,2021,Queensland,NA,152.008988,-24.946185
2021-03-24T00:00:00Z,2021,Queensland,NA,152.411585,-24.76323
2021-03-24T00:00:00Z,2021,Queensland,NA,152.528286,-27.569201
2021-03-24T00:00:00Z,2021,Queensland,NA,149.637,-26.3914
2021-03-24T00:00:00Z,2021,Queensland,NA,153.294505,-27.93451
2021-03-24T00:00:00Z,2021,Queensland,NA,152.6,-25.2326
2021-03-24T00:00:00Z,2021,Queensland,NA,153.309937,-28.0449
2021-03-24T00:00:00Z,2021,Queensland,NA,152.810665,-25.249821
2021-03-24T00:00:00Z,2021,New South Wales,locality withheld,153.426832,-28.342349
2021-03-25T00:00:00Z,2021,Queensland,NA,152.991,-26.7461
2021-03-25T00:00:00Z,2021,Queensland,NA,153.078257,-27.227411
2021-03-25T00:00:00Z,2021,Queensland,NA,147.931701,-23.240065
2021-03-25T00:00:00Z,2021,Queensland,NA,145.717807,-16.881617
2021-03-25T00:00:00Z,2021,Queensland,NA,147.930696,-23.240582
2021-03-25T00:00:00Z,2021,Queensland,NA,146.66537,-19.186037
2021-03-25T00:00:00Z,2021,Queensland,NA,152.998933,-26.447067
2021-03-25T00:00:00Z,2021,Queensland,NA,153.058,-27.3614
2021-03-25T00:00:00Z,2021,Queensland,NA,152.595,-25.2322
2021-03-25T00:00:00Z,2021,Queensland,NA,152.594,-25.2315
2021-03-25T00:00:00Z,2021,Queensland,NA,152.279864,-27.595164
2021-03-25T00:00:00Z,2021,Queensland,NA,152.281723,-27.5958
2021-03-25T00:00:00Z,2021,Queensland,NA,152.280954,-27.595581
2021-03-25T00:00:00Z,2021,Queensland,NA,146.814281,-19.423482
2021-03-25T00:00:00Z,2021,Queensland,NA,147.929849,-23.238354
2021-03-25T00:00:00Z,2021,Queensland,NA,153.162,-27.8491
2021-03-25T00:00:00Z,2021,Queensland,NA,153.143701,-27.52084
2021-03-25T00:00:00Z,2021,Queensland,NA,153.418641,-28.042729
2021-03-25T03:20:34Z,2021,Queensland,NA,153.232133,-27.584642
2021-03-25T09:58:00Z,2021,Queensland,NA,152.977807,-27.520974
2021-03-26T00:00:00Z,2021,Queensland,NA,153.057,-27.3612
2021-03-26T00:00:00Z,2021,Queensland,NA,145.722925,-16.892359
2021-03-26T00:00:00Z,2021,Queensland,NA,146.813942,-19.42355
2021-03-26T00:00:00Z,2021,Queensland,NA,145.749052,-16.886625
2021-03-27T00:00:00Z,2021,Queensland,NA,152.051,-27.4876
2021-03-27T00:00:00Z,2021,Queensland,NA,153.044,-27.4037
